tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
226.00;331667964#4_1;46.11;14.29;169.00;19.00;37571582#0_1;1.95;0.00;tripinfo_Auto_1157;57.00;Auto_1157;0;559.70;1.06;0.00;18.68;MotorCycle;;0;0.00
227.00;173008341#6_1;117.82;13.54;37.00;0.00;330925771#2_1;3.70;0.00;tripinfo_Car_285;190.00;Car_285;0;1757.16;1.04;0.00;66.17;Car;;1;6.00
228.00;-330925771#2_1;98.00;12.44;20.00;5.00;172932752#4_1;3.70;0.00;tripinfo_MotorCycle_133;208.00;MotorCycle_133;0;1943.60;1.04;0.00;71.33;Car;;1;6.00
228.00;317371668#1_1;150.53;12.46;205.00;3.00;317371668#1_1;2.70;0.00;tripinfo_Auto_1527;23.00;Auto_1527;0;147.83;0.92;0.00;11.18;Auto;;0;0.00
229.00;335563875#0_1;147.10;13.95;14.00;0.00;36907357#1_1;3.70;0.00;tripinfo_Bus_122;215.00;Bus_122;0;1795.98;1.03;0.00;88.08;Car;;0;0.00
230.00;-330925771#2_1;98.00;12.41;23.00;0.00;172932752#4_1;2.70;0.00;tripinfo_Car_194;207.00;Car_194;0;1944.60;1.00;0.00;64.44;Auto;;2;5.00
230.00;317371668#1_1;150.53;11.45;208.00;6.00;317371668#1_1;1.95;0.00;tripinfo_Auto_1528;22.00;Auto_1528;0;148.58;0.85;0.00;8.95;MotorCycle;;0;0.00
232.00;-36907357#1_1;86.83;9.86;9.00;6.00;167462465_1;2.70;0.00;tripinfo_MotorCycle_32;223.00;MotorCycle_32;0;1940.77;1.01;0.00;83.97;Auto;;2;6.00
234.00;-36907357#1_1;86.83;10.47;2.00;0.00;167462465_1;1.95;0.00;tripinfo_Car_23;232.00;Car_23;0;1941.52;0.89;0.00;74.51;MotorCycle;;2;8.00
235.00;-36907357#1_1;86.83;10.14;6.00;4.00;167462465_1;3.70;0.00;tripinfo_Car_24;229.00;Car_24;0;1939.77;0.83;0.00;59.77;Car;;1;1.00
236.00;331667964#4_1;46.11;11.64;172.00;1.00;37571582#0_1;2.70;0.00;tripinfo_Auto_1303;64.00;Auto_1303;0;558.95;0.86;0.00;16.27;Auto;;0;0.00
237.00;-36907357#1_1;86.83;10.43;13.00;5.00;167462465_1;2.70;0.00;tripinfo_Car_62;224.00;Car_62;0;1940.77;1.02;0.00;85.95;Auto;;0;0.00
237.00;331667964#4_1;46.11;11.56;176.00;5.00;37571582#0_1;3.70;0.00;tripinfo_Auto_1304;61.00;Auto_1304;0;557.95;0.88;0.00;15.07;Car;;0;0.00
239.00;-166800604#5_1;282.77;15.85;2.00;0.00;-167456093_1;1.95;0.00;tripinfo_MotorCycle_19;237.00;MotorCycle_19;0;3005.86;1.16;0.00;47.76;MotorCycle;;1;1.00
239.00;331667964#4_1;46.11;12.35;179.00;3.00;37571582#0_1;1.95;0.00;tripinfo_Bus_1338;60.00;Bus_1338;0;559.70;1.01;0.00;19.64;MotorCycle;;0;0.00
240.00;335563875#0_1;147.10;12.70;18.00;3.00;36907357#1_1;2.70;0.00;tripinfo_MotorCycle_132;222.00;MotorCycle_132;0;1796.98;0.96;0.00;85.47;Auto;;0;0.00
241.00;167589230#4_1;143.24;12.68;14.00;0.00;167584430#0_1;2.70;0.00;tripinfo_Bus_125;227.00;Bus_125;0;1983.54;1.15;0.00;94.26;Auto;;1;30.00
241.00;335563875#0_1;147.10;12.99;23.00;5.00;36907357#1_1;3.70;0.00;tripinfo_MotorCycle_159;218.00;MotorCycle_159;0;1795.98;1.14;0.00;103.26;Car;;0;0.00
243.00;335563875#0_1;147.10;13.57;26.00;5.00;36907357#1_1;2.70;0.00;tripinfo_Auto_176;217.00;Auto_176;0;1796.98;1.09;0.00;96.48;Auto;;0;0.00
243.00;317371668#1_1;150.53;12.02;219.00;0.00;317371668#1_1;2.70;0.00;tripinfo_MotorCycle_1665;24.00;MotorCycle_1665;0;147.83;1.05;0.00;13.79;Auto;;0;0.00
244.00;335563875#0_1;147.10;13.16;29.00;8.00;36907357#1_1;1.95;0.00;tripinfo_Auto_177;215.00;Auto_177;0;1797.73;1.03;0.00;88.02;MotorCycle;;1;1.00
245.00;317371668#1_1;150.53;13.38;223.00;0.00;317371668#1_1;1.95;0.00;tripinfo_Auto_1695;22.00;Auto_1695;0;148.58;1.09;0.00;11.83;MotorCycle;;0;0.00
246.00;-166800604#5_1;282.77;14.99;6.00;0.00;-167456093_1;2.70;0.00;tripinfo_Car_53;240.00;Car_53;0;3005.11;1.10;0.00;40.47;Auto;;0;0.00
246.00;335563875#0_1;147.10;13.86;33.00;8.00;36907357#1_1;2.70;0.00;tripinfo_Car_212;213.00;Car_212;0;1796.98;1.00;0.00;81.95;Auto;;0;0.00
248.00;167589230#4_1;143.24;12.13;25.00;0.00;167584430#0_1;2.70;0.00;tripinfo_Bus_213;223.00;Bus_213;0;1983.54;1.10;0.00;85.12;Auto;;2;13.00
251.00;317371668#1_1;150.53;13.16;230.00;0.00;317371668#1_1;1.95;0.00;tripinfo_Auto_1747;21.00;Auto_1747;0;148.58;0.97;0.00;9.17;MotorCycle;;0;0.00
255.00;317371668#1_1;150.53;13.56;233.00;3.00;317371668#1_1;3.70;0.00;tripinfo_Auto_1748;22.00;Auto_1748;0;146.83;1.09;0.00;11.95;Car;;0;0.00
259.00;317371668#1_1;150.53;12.62;237.00;6.00;317371668#1_1;3.70;0.00;tripinfo_Car_1755;22.00;Car_1755;0;146.83;0.92;0.00;10.29;Car;;0;0.00
260.00;-36907357#1_1;86.83;10.70;17.00;4.00;167462465_1;2.70;0.00;tripinfo_Car_106;243.00;Car_106;0;1940.77;1.01;0.00;104.63;Auto;;3;9.00
261.00;-324991740#4_1;235.73;14.00;1.00;0.00;36907635#0_1;1.95;0.00;tripinfo_MotorCycle_11;260.00;MotorCycle_11;0;1740.51;1.03;0.00;136.50;MotorCycle;;2;91.00
261.00;-36907357#1_1;86.83;10.65;24.00;2.00;167462465_1;1.95;0.00;tripinfo_MotorCycle_183;237.00;MotorCycle_183;0;1941.52;1.08;0.00;107.69;MotorCycle;;1;1.00
261.00;317371668#1_1;150.53;12.51;240.00;5.00;317371668#1_1;1.95;0.00;tripinfo_Auto_1801;21.00;Auto_1801;0;148.58;0.92;0.00;8.89;MotorCycle;;0;0.00
264.00;-324991740#4_1;235.73;14.78;8.00;0.00;36907635#0_1;2.70;0.00;tripinfo_Auto_60;256.00;Auto_60;0;1739.76;1.08;0.00;138.87;Auto;;3;72.00
265.00;-166800604#5_1;282.77;15.25;19.00;5.00;-167456093_1;1.95;0.00;tripinfo_MotorCycle_112;246.00;MotorCycle_112;0;3005.86;1.10;0.00;46.80;MotorCycle;;0;0.00
266.00;-324991740#4_1;235.73;15.43;12.00;4.00;36907635#0_1;3.70;0.00;tripinfo_Auto_61;254.00;Auto_61;0;1738.76;1.12;0.00;140.21;Car;;2;69.00
266.00;317371668#1_1;150.53;13.37;243.00;8.00;317371668#1_1;3.70;0.00;tripinfo_Auto_1802;23.00;Auto_1802;0;146.83;1.08;0.00;12.63;Car;;0;0.00
267.00;-324991740#4_1;235.73;14.66;15.00;1.00;36907635#0_1;1.95;0.00;tripinfo_Auto_119;252.00;Auto_119;0;1740.51;1.07;0.00;133.71;MotorCycle;;2;69.00
269.00;-324991740#4_1;235.73;12.77;19.00;5.00;36907635#0_1;3.70;0.00;tripinfo_Auto_120;250.00;Auto_120;0;1738.76;0.94;0.00;115.38;Car;;2;65.00
270.00;167584712_1;145.02;15.99;6.00;3.00;-358333263#1_1;1.95;0.00;tripinfo_MotorCycle_31;264.00;MotorCycle_31;0;2004.91;1.15;0.00;138.95;MotorCycle;;1;103.00
270.00;317371668#1_1;150.53;12.51;246.00;7.00;317371668#1_1;2.70;0.00;tripinfo_Auto_1837;24.00;Auto_1837;0;147.83;0.98;0.00;12.37;Auto;;0;0.00
271.00;-324991740#4_1;235.73;14.49;22.00;7.00;36907635#0_1;2.70;0.00;tripinfo_Auto_131;249.00;Auto_131;0;1739.76;1.07;0.00;130.32;Auto;;2;64.00
271.00;317371668#1_1;150.53;12.42;249.00;7.00;317371668#1_1;1.95;0.00;tripinfo_Auto_1865;22.00;Auto_1865;0;148.58;1.05;0.00;11.52;MotorCycle;;0;0.00
272.00;-166800604#5_1;282.77;13.98;13.00;1.00;-167456093_1;2.70;0.00;tripinfo_Bus_96;259.00;Bus_96;0;3005.11;1.01;0.00;42.86;Auto;;0;0.00
272.00;-324991740#4_1;235.73;14.64;25.00;7.00;36907635#0_1;2.70;0.00;tripinfo_Bus_157;247.00;Bus_157;0;1739.76;1.08;0.00;129.84;Auto;;2;64.00
274.00;167584712_1;145.02;13.03;24.00;3.00;-358333263#1_1;1.95;0.00;tripinfo_MotorCycle_174;250.00;MotorCycle_174;0;2004.91;0.96;0.00;101.41;MotorCycle;;1;61.00
274.00;167584712_2;145.02;13.50;94.00;3.00;-358333263#1_1;1.95;0.00;tripinfo_Bus_705;180.00;Bus_705;0;2004.91;1.00;0.00;37.50;MotorCycle;;1;5.00
275.00;167584712_1;145.02;13.88;3.00;0.00;-358333263#1_1;2.70;0.00;tripinfo_MotorCycle_30;272.00;MotorCycle_30;0;2004.16;1.18;0.00;145.97;Auto;;1;100.00
275.00;-324991740#4_1;235.73;12.55;28.00;10.00;36907635#0_1;1.95;0.00;tripinfo_Bus_158;247.00;Bus_158;0;1740.51;0.91;0.00;107.52;MotorCycle;;3;60.00
275.00;167589230#4_1;143.24;9.11;29.00;4.00;167584430#0_1;3.70;0.00;tripinfo_Bus_214;246.00;Bus_214;0;1982.54;0.83;0.00;63.16;Car;;1;20.00
275.00;167584712_2;145.02;14.37;114.00;4.00;-358333263#1_1;2.70;0.00;tripinfo_Auto_843;161.00;Auto_843;0;2004.16;1.08;0.00;27.72;Auto;;0;0.00
276.00;331667964#4_1;46.11;7.82;182.00;3.00;37571582#0_1;2.70;0.00;tripinfo_MotorCycle_1362;94.00;MotorCycle_1362;0;558.95;1.05;0.00;55.11;Auto;;2;7.00
277.00;-324991740#4_1;235.73;14.01;32.00;13.00;36907635#0_1;2.70;0.00;tripinfo_Bus_167;245.00;Bus_167;0;1739.76;1.03;0.00;121.35;Auto;;3;54.00
277.00;167589230#4_1;143.24;10.52;32.00;6.00;167584430#0_1;1.95;0.00;tripinfo_MotorCycle_216;245.00;MotorCycle_216;0;1984.29;0.97;0.00;87.36;MotorCycle;;1;19.00
278.00;-166800604#5_1;282.77;13.93;22.00;8.00;-167456093_1;3.70;0.00;tripinfo_MotorCycle_113;256.00;MotorCycle_113;0;3004.11;1.01;0.00;39.60;Car;;0;0.00
278.00;-324991740#4_1;235.73;13.87;35.00;13.00;36907635#0_1;1.95;0.00;tripinfo_Auto_182;243.00;Auto_182;0;1740.51;1.03;0.00;120.23;MotorCycle;;3;53.00
278.00;167589230#4_1;143.24;9.82;38.00;1.00;167584430#0_1;10.20;0.00;tripinfo_MotorCycle_287;240.00;MotorCycle_287;0;1976.04;0.89;0.00;69.50;Bus;;1;18.00
279.00;167584712_1;145.02;14.46;19.00;0.00;-358333263#1_1;10.20;0.00;tripinfo_MotorCycle_164;260.00;MotorCycle_164;0;1996.66;1.05;0.00;124.40;Bus;;1;66.00
280.00;-36907635#0_1;285.07;11.61;1.00;0.00;324991740#4_1;2.70;0.00;tripinfo_Bus_9;279.00;Bus_9;0;1741.75;0.86;0.00;130.49;Auto;;1;83.00
280.00;-324991740#4_1;235.73;14.76;37.00;13.00;36907635#0_1;1.95;0.00;tripinfo_Auto_204;243.00;Auto_204;0;1740.51;1.07;0.00;123.47;MotorCycle;;4;49.00
281.00;-36907635#0_1;285.07;12.78;4.00;3.00;324991740#4_1;1.95;0.00;tripinfo_Bus_10;277.00;Bus_10;0;1742.50;1.09;0.00;160.79;MotorCycle;;1;82.00
281.00;-324991740#4_1;235.73;13.69;40.00;10.00;36907635#0_1;1.95;0.00;tripinfo_MotorCycle_243;241.00;MotorCycle_243;0;1740.51;0.99;0.00;112.36;MotorCycle;;4;46.00
281.00;317371668#1_1;150.53;11.40;256.00;0.00;317371668#1_1;10.20;0.00;tripinfo_Auto_1970;25.00;Auto_1970;0;140.33;0.91;0.00;13.05;Bus;;0;0.00
282.00;331667964#4_1;46.11;14.86;188.00;5.00;37571582#0_1;10.20;0.00;tripinfo_MotorCycle_1400;94.00;MotorCycle_1400;0;551.45;1.07;0.00;56.32;Bus;;2;8.00
283.00;-36907635#0_1;285.07;12.19;7.00;3.00;324991740#4_1;2.70;0.00;tripinfo_MotorCycle_39;276.00;MotorCycle_39;0;1741.75;0.90;0.00;134.84;Auto;;1;78.00
283.00;-324991740#4_1;235.73;12.04;43.00;10.00;36907635#0_1;2.70;0.00;tripinfo_Bus_254;240.00;Bus_254;0;1739.76;0.88;0.00;95.93;Auto;;4;35.00
283.00;317371668#1_1;150.53;12.33;259.00;0.00;317371668#1_1;1.95;0.00;tripinfo_MotorCycle_1994;24.00;MotorCycle_1994;0;148.58;0.97;0.00;12.12;MotorCycle;;0;0.00
284.00;-36907635#0_1;285.07;12.94;11.00;7.00;324991740#4_1;3.70;0.00;tripinfo_MotorCycle_40;273.00;MotorCycle_40;0;1740.75;1.03;0.00;149.48;Car;;1;77.00
284.00;167584712_1;145.02;12.36;22.00;3.00;-358333263#1_1;1.95;0.00;tripinfo_MotorCycle_165;262.00;MotorCycle_165;0;2004.91;0.91;0.00;107.16;MotorCycle;;1;64.00
285.00;167584712_1;145.02;13.67;27.00;3.00;-358333263#1_1;1.95;0.00;tripinfo_Auto_202;258.00;Auto_202;0;2004.91;1.04;0.00;119.96;MotorCycle;;1;64.00
285.00;331667964#4_1;46.11;12.06;192.00;6.00;37571582#0_1;2.70;0.00;tripinfo_MotorCycle_1427;93.00;MotorCycle_1427;0;558.95;0.89;0.00;47.09;Auto;;2;8.00
286.00;-36907635#0_1;285.07;12.95;18.00;10.00;324991740#4_1;10.20;0.00;tripinfo_Bus_58;268.00;Bus_58;0;1734.25;1.02;0.00;144.11;Bus;;1;70.00
286.00;167584712_1;145.02;13.14;32.00;3.00;-358333263#1_1;3.70;0.00;tripinfo_Bus_229;254.00;Bus_229;0;2003.16;0.99;0.00;117.99;Car;;2;58.00
287.00;331667964#4_1;46.11;13.30;195.00;9.00;37571582#0_1;1.95;0.00;tripinfo_MotorCycle_1428;92.00;MotorCycle_1428;0;559.70;1.04;0.00;52.34;MotorCycle;;2;6.00
288.00;167584712_1;145.02;14.03;46.00;10.00;-358333263#1_1;1.95;0.00;tripinfo_MotorCycle_277;242.00;MotorCycle_277;0;2004.91;1.21;0.00;121.68;MotorCycle;;4;33.00
288.00;331667964#4_1;46.11;13.50;198.00;1.00;37571582#0_1;2.70;0.00;tripinfo_Car_1497;90.00;Car_1497;0;558.95;1.21;0.00;54.43;Auto;;2;6.00
289.00;-324991740#4_1;235.73;9.79;46.00;13.00;36907635#0_1;1.95;0.00;tripinfo_Bus_255;243.00;Bus_255;0;1740.51;0.71;0.00;63.61;MotorCycle;;3;34.00
289.00;167584712_1;145.02;13.21;36.00;2.00;-358333263#1_1;3.70;0.00;tripinfo_Car_256;253.00;Car_256;0;2003.16;0.96;0.00;112.69;Car;;2;30.00
289.00;331667964#4_1;46.11;13.62;202.00;5.00;37571582#0_1;3.70;0.00;tripinfo_Car_1498;87.00;Car_1498;0;557.95;1.10;0.00;50.17;Car;;2;5.00
290.00;-167186112#0_1;81.80;12.63;1.00;0.00;167461555_1;3.70;0.00;tripinfo_Auto_8;289.00;Auto_8;0;1629.42;0.94;0.00;160.66;Car;;1;120.00
291.00;167584712_1;145.02;12.14;59.00;0.00;-358333263#1_1;1.95;0.00;tripinfo_Bus_440;232.00;Bus_440;0;2004.91;0.89;0.00;74.64;MotorCycle;;2;19.00
291.00;331667964#4_1;46.11;14.22;205.00;3.00;37571582#0_1;2.70;0.00;tripinfo_Bus_1529;86.00;Bus_1529;0;558.95;1.04;0.00;46.40;Auto;;1;2.00
292.00;-167186112#0_1;81.80;13.30;3.00;1.00;167461555_1;1.95;0.00;tripinfo_MotorCycle_22;289.00;MotorCycle_22;0;1631.17;0.98;0.00;163.65;MotorCycle;;2;120.00
292.00;-37555829#0_1;633.17;13.83;17.00;0.00;244329796#16_1;2.70;0.00;tripinfo_Auto_147;275.00;Auto_147;0;2562.52;1.00;0.00;86.67;Auto;;1;27.00
292.00;331667964#4_1;46.11;14.31;208.00;6.00;37571582#0_1;1.95;0.00;tripinfo_Bus_1530;84.00;Bus_1530;0;559.70;1.04;0.00;44.96;MotorCycle;;1;1.00
293.00;167584712_1;145.02;13.29;70.00;0.00;-358333263#1_1;10.20;0.00;tripinfo_Auto_520;223.00;Auto_520;0;1996.66;1.03;0.00;84.32;Bus;;2;17.00
293.00;331667964#4_1;46.11;14.61;211.00;7.00;37571582#0_1;3.70;0.00;tripinfo_Auto_1552;82.00;Auto_1552;0;557.95;1.09;0.00;45.13;Car;;1;1.00
295.00;-167186112#0_1;81.80;12.50;9.00;0.00;167461555_1;1.95;0.00;tripinfo_MotorCycle_66;286.00;MotorCycle_66;0;1631.17;0.91;0.00;151.26;MotorCycle;;1;110.00
295.00;-166800604#5_1;282.77;13.64;10.00;0.00;-167456093_1;2.70;0.00;tripinfo_MotorCycle_81;285.00;MotorCycle_81;0;3005.11;1.00;0.00;66.48;Auto;;2;3.00
295.00;331667964#4_1;46.11;14.10;215.00;10.00;37571582#0_1;1.95;0.00;tripinfo_MotorCycle_1567;80.00;MotorCycle_1567;0;559.70;1.03;0.00;40.57;MotorCycle;;1;1.00
296.00;167584712_1;145.02;11.95;42.00;6.00;-358333263#1_1;2.70;0.00;tripinfo_MotorCycle_276;254.00;MotorCycle_276;0;2004.16;0.87;0.00;91.62;Auto;;4;35.00
296.00;331667964#4_1;46.11;14.56;218.00;13.00;37571582#0_1;3.70;0.00;tripinfo_MotorCycle_1568;78.00;MotorCycle_1568;0;557.95;1.10;0.00;41.43;Car;;0;0.00
296.00;317371668#1_1;150.53;12.37;273.00;0.00;317371668#1_1;2.70;0.00;tripinfo_Auto_2107;23.00;Auto_2107;0;147.83;0.98;0.00;12.06;Auto;;0;0.00
297.00;167584712_1;145.02;12.42;39.00;4.00;-358333263#1_1;2.70;0.00;tripinfo_Auto_268;258.00;Auto_268;0;2004.16;0.96;0.00;110.10;Auto;;3;29.00
299.00;-36907635#0_1;285.07;13.37;21.00;13.00;324991740#4_1;1.95;0.00;tripinfo_Bus_59;278.00;Bus_59;0;1742.50;0.97;0.00;146.98;MotorCycle;;3;80.00
299.00;167584712_1;145.02;13.46;52.00;7.00;-358333263#1_1;1.95;0.00;tripinfo_Bus_352;247.00;Bus_352;0;2004.91;0.97;0.00;100.28;MotorCycle;;3;24.00
301.00;331667964#4_1;46.11;12.21;221.00;14.00;37571582#0_1;2.70;0.00;tripinfo_Bus_1583;80.00;Bus_1583;0;558.95;0.89;0.00;33.95;Auto;;1;1.00
302.00;167584712_1;145.02;11.29;49.00;4.00;-358333263#1_1;2.70;0.00;tripinfo_Bus_351;253.00;Bus_351;0;2004.16;0.82;0.00;80.25;Auto;;3;21.00
302.00;331667964#4_1;46.11;13.14;225.00;18.00;37571582#0_1;1.95;0.00;tripinfo_Bus_1584;77.00;Bus_1584;0;559.70;1.04;0.00;38.21;MotorCycle;;0;0.00
303.00;167584712_1;145.02;11.70;77.00;1.00;-358333263#1_1;2.70;0.00;tripinfo_Auto_570;226.00;Auto_570;0;2004.16;1.24;0.00;100.29;Auto;;2;17.00
304.00;167584712_1;145.02;11.49;74.00;4.00;-358333263#1_1;2.70;0.00;tripinfo_Auto_521;230.00;Auto_521;0;2004.16;1.11;0.00;100.19;Auto;;2;16.00
304.00;331667964#4_1;46.11;13.84;228.00;6.00;37571582#0_1;2.70;0.00;tripinfo_Bus_1685;76.00;Bus_1685;0;558.95;1.11;0.00;38.93;Auto;;0;0.00
305.00;-166800604#5_1;282.77;12.31;16.00;4.00;-167456093_1;1.95;0.00;tripinfo_Bus_97;289.00;Bus_97;0;3005.86;0.91;0.00;47.44;MotorCycle;;0;0.00
305.00;317371668#1_1;150.53;11.03;280.00;3.00;317371668#1_1;10.20;0.00;tripinfo_Bus_2140;25.00;Bus_2140;0;140.33;0.93;0.00;13.37;Bus;;0;0.00
306.00;-166800604#5_1;282.77;13.34;25.00;10.00;-167456093_1;1.95;0.00;tripinfo_Car_129;281.00;Car_129;0;3005.86;1.01;0.00;64.50;MotorCycle;;1;1.00
306.00;167584712_1;145.02;12.52;84.00;0.00;-358333263#1_1;1.95;0.00;tripinfo_Car_651;222.00;Car_651;0;2004.91;1.01;0.00;80.99;MotorCycle;;1;10.00
307.00;167584712_1;145.02;11.82;91.00;0.00;-358333263#1_1;2.70;0.00;tripinfo_Bus_704;216.00;Bus_704;0;2004.16;0.96;0.00;68.26;Auto;;1;9.00
308.00;317371668#1_1;150.53;12.15;284.00;7.00;317371668#1_1;2.70;0.00;tripinfo_Bus_2141;24.00;Bus_2141;0;147.83;0.97;0.00;12.38;Auto;;0;0.00
309.00;167584712_1;145.02;12.53;97.00;6.00;-358333263#1_1;3.70;0.00;tripinfo_Bus_706;212.00;Bus_706;0;2003.16;1.00;0.00;76.43;Car;;1;13.00
309.00;317371668#1_1;150.53;11.81;287.00;1.00;317371668#1_1;1.95;0.00;tripinfo_Bus_2209;22.00;Bus_2209;0;148.58;0.94;0.00;10.61;MotorCycle;;0;0.00
310.00;167584712_1;145.02;12.01;100.00;2.00;-358333263#1_1;2.70;0.00;tripinfo_Auto_749;210.00;Auto_749;0;2004.16;0.95;0.00;60.95;Auto;;2;13.00
312.00;167584712_1;145.02;13.35;107.00;4.00;-358333263#1_1;1.95;0.00;tripinfo_Car_794;205.00;Car_794;0;2004.91;1.01;0.00;63.31;MotorCycle;;1;11.00
313.00;167584712_1;145.02;12.63;111.00;8.00;-358333263#1_1;3.70;0.00;tripinfo_Car_795;202.00;Car_795;0;2003.16;0.95;0.00;59.69;Car;;1;11.00
314.00;167584712_1;145.02;12.66;104.00;2.00;-358333263#1_1;2.70;0.00;tripinfo_Car_788;210.00;Car_788;0;2004.16;0.98;0.00;64.84;Auto;;1;11.00
316.00;167584712_1;145.02;13.29;117.00;7.00;-358333263#1_1;1.95;0.00;tripinfo_Auto_844;199.00;Auto_844;0;2004.91;0.97;0.00;52.33;MotorCycle;;1;10.00
317.00;167584712_1;145.02;13.05;121.00;11.00;-358333263#1_1;3.70;0.00;tripinfo_Auto_845;196.00;Auto_845;0;2003.16;1.09;0.00;71.15;Car;;1;13.00
317.00;317371668#1_1;150.53;11.40;293.00;5.00;317371668#1_1;10.20;0.00;tripinfo_Car_2223;24.00;Car_2223;0;140.33;1.00;0.00;13.85;Bus;;0;0.00
319.00;167584712_1;145.02;12.49;124.00;13.00;-358333263#1_1;1.95;0.00;tripinfo_MotorCycle_853;195.00;MotorCycle_853;0;2004.91;0.91;0.00;39.25;MotorCycle;;1;7.00
320.00;167584712_1;145.02;13.22;128.00;17.00;-358333263#1_1;3.70;0.00;tripinfo_MotorCycle_854;192.00;MotorCycle_854;0;2003.16;0.99;0.00;55.21;Car;;1;6.00
321.00;335564510#0_1;141.66;13.74;6.00;0.00;167186112#0_1;3.70;0.00;tripinfo_MotorCycle_55;315.00;MotorCycle_55;0;1513.89;1.00;0.00;201.09;Car;;2;128.00
321.00;167584712_1;145.02;12.88;132.00;17.00;-358333263#1_1;3.70;0.00;tripinfo_Bus_883;189.00;Bus_883;0;2003.16;0.95;0.00;47.79;Car;;1;4.00
323.00;167584712_1;145.02;13.43;142.00;15.00;-358333263#1_1;2.70;0.00;tripinfo_Bus_973;181.00;Bus_973;0;2004.16;1.15;0.00;54.57;Auto;;0;0.00
326.00;-36907635#0_1;285.07;12.38;24.00;15.00;324991740#4_1;2.70;0.00;tripinfo_Car_67;302.00;Car_67;0;1741.75;0.91;0.00;163.14;Auto;;3;94.00
326.00;317371668#1_1;150.53;10.99;300.00;9.00;317371668#1_1;10.20;0.00;tripinfo_Car_2241;26.00;Car_2241;0;140.33;0.89;0.00;13.92;Bus;;0;0.00
328.00;317371668#1_1;150.53;11.86;304.00;7.00;317371668#1_1;2.70;0.00;tripinfo_Auto_2283;24.00;Auto_2283;0;147.83;1.03;0.00;13.02;Auto;;0;0.00
330.00;317371668#1_1;150.53;13.08;308.00;11.00;317371668#1_1;3.70;0.00;tripinfo_Auto_2284;22.00;Auto_2284;0;146.83;1.06;0.00;11.84;Car;;0;0.00
332.00;331667964#4_1;46.11;13.73;232.00;5.00;37571582#0_1;2.70;0.00;tripinfo_Bus_1725;100.00;Bus_1725;0;558.95;1.01;0.00;59.29;Auto;;1;18.00
335.00;331667964#4_1;46.11;11.18;236.00;6.00;37571582#0_1;2.70;0.00;tripinfo_Car_1749;99.00;Car_1749;0;558.95;0.82;0.00;49.93;Auto;;1;16.00
335.00;317371668#1_1;150.53;12.46;311.00;13.00;317371668#1_1;2.70;0.00;tripinfo_Auto_2293;24.00;Auto_2293;0;147.83;0.96;0.00;12.17;Auto;;0;0.00
337.00;331667964#4_1;46.11;12.28;240.00;3.00;37571582#0_1;2.70;0.00;tripinfo_Car_1825;97.00;Car_1825;0;558.95;1.01;0.00;56.46;Auto;;1;16.00
338.00;331667964#4_1;46.11;12.20;243.00;2.00;37571582#0_1;2.70;0.00;tripinfo_Auto_1858;95.00;Auto_1858;0;558.95;1.17;0.00;59.59;Auto;;1;16.00
338.00;317371668#1_1;150.53;13.58;316.00;18.00;317371668#1_1;3.70;0.00;tripinfo_Auto_2294;22.00;Auto_2294;0;146.83;1.05;0.00;11.06;Car;;0;0.00
340.00;331667964#4_1;46.11;12.71;246.00;5.00;37571582#0_1;1.95;0.00;tripinfo_Auto_1859;94.00;Auto_1859;0;559.70;1.06;0.00;55.34;MotorCycle;;1;16.00
340.00;317371668#1_1;150.53;14.58;319.00;9.00;317371668#1_1;1.95;0.00;tripinfo_Auto_2386;21.00;Auto_2386;0;148.58;1.06;0.00;10.12;MotorCycle;;0;0.00
341.00;331667964#4_1;46.11;13.01;249.00;6.00;37571582#0_1;1.95;0.00;tripinfo_Bus_1874;92.00;Bus_1874;0;559.70;0.95;0.00;48.90;MotorCycle;;1;14.00
342.00;331667964#4_1;46.11;12.64;252.00;2.00;37571582#0_1;2.70;0.00;tripinfo_Car_1934;90.00;Car_1934;0;558.95;1.00;0.00;49.14;Auto;;1;14.00
344.00;331667964#4_1;46.11;12.88;264.00;0.00;37571582#0_1;1.95;0.00;tripinfo_Auto_2031;80.00;Auto_2031;0;559.70;0.95;0.00;36.71;MotorCycle;;1;11.00
345.00;335564510#0_1;141.66;13.31;10.00;0.00;167186112#0_1;2.70;0.00;tripinfo_MotorCycle_83;335.00;MotorCycle_83;0;1514.89;0.97;0.00;218.29;Auto;;3;121.00
345.00;331667964#4_1;46.11;13.08;269.00;0.00;37571582#0_1;2.70;0.00;tripinfo_Bus_2074;76.00;Bus_2074;0;558.95;1.04;0.00;36.54;Auto;;1;5.00
347.00;-37555829#0_1;633.17;15.71;2.00;0.00;166751738#1_1;2.70;0.00;tripinfo_Bus_28;345.00;Bus_28;0;1638.77;1.13;0.00;236.90;Auto;;2;169.00
