Case1Low,Case1Mid,Case1High,Case2,Case3,Case4
0.0,128.0,97.0,0.0,0.0,0.0
0.0,72.0,43.0,0.0,0.0,0.0
0.0,71.0,78.0,0.0,0.0,0.0
10.0,34.0,66.0,10.0,10.0,10.0
6.0,59.0,0.0,6.0,6.0,6.0
0.0,125.0,0.0,0.0,0.0,0.0
0.0,123.0,63.0,0.0,0.0,0.0
0.0,32.0,0.0,0.0,0.0,0.0
20.0,123.0,71.0,20.0,20.0,20.0
4.0,101.0,49.0,4.0,4.0,4.0
4.0,122.0,55.0,4.0,4.0,4.0
13.0,159.0,103.0,13.0,13.0,13.0
0.0,121.0,62.0,0.0,0.0,0.0
0.0,120.0,53.0,0.0,0.0,0.0
22.0,124.0,68.0,22.0,22.0,22.0
19.0,154.0,49.0,19.0,19.0,19.0
20.0,53.0,99.0,20.0,20.0,20.0
0.0,91.0,171.0,0.0,0.0,0.0
9.0,49.0,90.0,9.0,9.0,9.0
16.0,75.0,75.0,16.0,16.0,16.0
0.0,183.0,84.0,0.0,0.0,0.0
8.0,122.0,69.0,8.0,8.0,8.0
8.0,150.0,0.0,8.0,8.0,8.0
13.0,111.0,69.0,13.0,13.0,13.0
0.0,41.0,131.0,0.0,0.0,0.0
0.0,0.0,61.0,0.0,0.0,0.0
0.0,119.0,163.0,0.0,0.0,0.0
0.0,104.0,86.0,0.0,0.0,0.0
12.0,98.0,125.0,12.0,12.0,12.0
1.0,99.0,55.0,1.0,1.0,1.0
7.0,94.0,0.0,7.0,7.0,7.0
0.0,76.0,154.0,0.0,0.0,0.0
4.0,44.0,148.0,4.0,4.0,4.0
36.0,120.0,144.0,36.0,36.0,36.0
18.0,42.0,51.0,18.0,18.0,18.0
0.0,37.0,75.0,0.0,0.0,0.0
0.0,115.0,0.0,0.0,0.0,0.0
0.0,35.0,138.0,0.0,0.0,0.0
0.0,23.0,0.0,0.0,0.0,0.0
0.0,105.0,154.0,0.0,0.0,0.0
3.0,64.0,129.0,3.0,3.0,3.0
35.0,75.0,92.0,35.0,35.0,35.0
0.0,182.0,41.0,0.0,0.0,0.0
4.0,94.0,53.0,4.0,4.0,4.0
0.0,71.0,127.0,0.0,0.0,0.0
8.0,126.0,87.0,8.0,8.0,8.0
0.0,156.0,0.0,0.0,0.0,0.0
0.0,54.0,50.0,0.0,0.0,0.0
0.0,114.0,122.0,0.0,0.0,0.0
0.0,98.0,62.0,0.0,0.0,0.0
0.0,127.0,133.0,0.0,0.0,0.0
0.0,97.0,121.0,0.0,0.0,0.0
19.0,116.0,117.0,19.0,19.0,19.0
0.0,84.0,1.0,0.0,0.0,0.0
0.0,177.0,0.0,0.0,0.0,0.0
0.0,157.0,113.0,0.0,0.0,0.0
0.0,176.0,109.0,0.0,0.0,0.0
25.0,0.0,90.0,25.0,25.0,25.0
8.0,99.0,111.0,8.0,8.0,8.0
0.0,174.0,0.0,0.0,0.0,0.0
0.0,91.0,102.0,0.0,0.0,0.0
0.0,169.0,96.0,0.0,0.0,0.0
10.0,0.0,83.0,10.0,10.0,10.0
14.0,166.0,171.0,14.0,14.0,14.0
1.0,62.0,92.0,1.0,1.0,1.0
0.0,0.0,107.0,0.0,0.0,0.0
0.0,77.0,79.0,0.0,0.0,0.0
0.0,59.0,91.0,0.0,0.0,0.0
0.0,0.0,60.0,0.0,0.0,0.0
13.0,62.0,76.0,13.0,13.0,13.0
0.0,72.0,73.0,0.0,0.0,0.0
0.0,53.0,87.0,0.0,0.0,0.0
21.0,0.0,103.0,21.0,21.0,21.0
0.0,51.0,75.0,0.0,0.0,0.0
0.0,240.0,0.0,0.0,0.0,0.0
0.0,235.0,83.0,0.0,0.0,0.0
3.0,152.0,107.0,3.0,3.0,3.0
0.0,46.0,71.0,0.0,0.0,0.0
0.0,224.0,77.0,0.0,0.0,0.0
0.0,102.0,148.0,0.0,0.0,0.0
2.0,61.0,80.0,2.0,2.0,2.0
0.0,149.0,69.0,0.0,0.0,0.0
10.0,95.0,105.0,10.0,10.0,10.0
0.0,215.0,101.0,0.0,0.0,0.0
0.0,43.0,68.0,0.0,0.0,0.0
18.0,208.0,70.0,18.0,18.0,18.0
22.0,98.0,109.0,22.0,22.0,22.0
6.0,206.0,153.0,6.0,6.0,6.0
11.0,91.0,169.0,11.0,11.0,11.0
7.0,136.0,98.0,7.0,7.0,7.0
9.0,182.0,74.0,9.0,9.0,9.0
12.0,180.0,70.0,12.0,12.0,12.0
5.0,174.0,159.0,5.0,5.0,5.0
27.0,117.0,217.0,27.0,27.0,27.0
0.0,87.0,78.0,0.0,0.0,0.0
0.0,108.0,87.0,0.0,0.0,0.0
23.0,175.0,209.0,23.0,23.0,23.0
0.0,130.0,201.0,0.0,0.0,0.0
4.0,166.0,173.0,4.0,4.0,4.0
3.0,113.0,67.0,3.0,3.0,3.0
0.0,158.0,78.0,0.0,0.0,0.0
15.0,125.0,159.0,15.0,15.0,15.0
0.0,124.0,81.0,0.0,0.0,0.0
0.0,143.0,0.0,0.0,0.0,0.0
10.0,143.0,159.0,10.0,10.0,10.0
2.0,69.0,80.0,2.0,2.0,2.0
22.0,141.0,0.0,22.0,22.0,22.0
0.0,125.0,68.0,0.0,0.0,0.0
0.0,121.0,81.0,0.0,0.0,0.0
10.0,157.0,78.0,10.0,10.0,10.0
10.0,105.0,0.0,10.0,10.0,10.0
4.0,154.0,75.0,4.0,4.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,77.0,7.0,7.0,7.0
1.0,54.0,74.0,1.0,1.0,1.0
4.0,100.0,69.0,4.0,4.0,4.0
5.0,102.0,0.0,5.0,5.0,5.0
0.0,66.0,75.0,0.0,0.0,0.0
,51.0,90.0,,,
,100.0,0.0,,,
,105.0,0.0,,,
,59.0,85.0,,,
,50.0,77.0,,,
,90.0,0.0,,,
,59.0,71.0,,,
,49.0,0.0,,,
,206.0,150.0,,,
,58.0,76.0,,,
,47.0,75.0,,,
,67.0,244.0,,,
,55.0,214.0,,,
,103.0,141.0,,,
,121.0,86.0,,,
,90.0,0.0,,,
,0.0,202.0,,,
,130.0,75.0,,,
,0.0,0.0,,,
,110.0,192.0,,,
,89.0,70.0,,,
,0.0,189.0,,,
,184.0,148.0,,,
,203.0,186.0,,,
,85.0,69.0,,,
,0.0,145.0,,,
,178.0,135.0,,,
,81.0,0.0,,,
,0.0,174.0,,,
,252.0,142.0,,,
,186.0,169.0,,,
,234.0,0.0,,,
,229.0,162.0,,,
,235.0,162.0,,,
,224.0,83.0,,,
,208.0,142.0,,,
,0.0,0.0,,,
,151.0,138.0,,,
,215.0,81.0,,,
,78.0,88.0,,,
,0.0,139.0,,,
,210.0,85.0,,,
,0.0,0.0,,,
,194.0,0.0,,,
,201.0,106.0,,,
,203.0,80.0,,,
,335.0,0.0,,,
,147.0,75.0,,,
,195.0,198.0,,,
,190.0,95.0,,,
,185.0,74.0,,,
,76.0,204.0,,,
,182.0,0.0,,,
,127.0,89.0,,,
,197.0,150.0,,,
,126.0,98.0,,,
,194.0,233.0,,,
,175.0,92.0,,,
,160.0,84.0,,,
,177.0,0.0,,,
,186.0,214.0,,,
,138.0,0.0,,,
,74.0,257.0,,,
,170.0,241.0,,,
,149.0,0.0,,,
,71.0,0.0,,,
,,0.0,,,
,,176.0,,,
,,153.0,,,
,,0.0,,,
,,134.0,,,
,,130.0,,,
,,203.0,,,
,,169.0,,,
,,86.0,,,
,,1.0,,,
,,174.0,,,
,,336.0,,,
,,88.0,,,
,,278.0,,,
,,168.0,,,
,,87.0,,,
,,82.0,,,
,,274.0,,,
,,151.0,,,
,,81.0,,,
,,82.0,,,
,,0.0,,,
,,256.0,,,
,,146.0,,,
,,120.0,,,
,,81.0,,,
,,170.0,,,
,,80.0,,,
,,224.0,,,
,,142.0,,,
,,81.0,,,
,,130.0,,,
,,78.0,,,
,,217.0,,,
,,147.0,,,
,,167.0,,,
,,123.0,,,
,,214.0,,,
,,1.0,,,
,,134.0,,,
,,245.0,,,
,,163.0,,,
,,116.0,,,
,,86.0,,,
,,112.0,,,
,,234.0,,,
,,184.0,,,
,,232.0,,,
,,0.0,,,
,,220.0,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
